price_id,product_id,product_name,product_statement_descriptor,product_tax_code,description,created_utc,amount,currency,interval,interval_count,usage_type,aggregate_usage,billing_scheme,trial_period_days,tax_behavior,gst_rate_metadata,includes_gst_metadata,original_price_id_metadata,tax_amount_metadata,money_metadata,usage_limit_for_sessions_metadata,usage_limit_for_appointments_metadata,maximum_auto_renews_metadata,free_trial_metadata,includes_on_demand_metadata,minimum_auto_renews_metadata,studios_metadata,tax_rate_percent_metadata,validity_unit_metadata,location_metadata,freeze_duration_total_metadata,no_of_sessions_metadata,freeze_attempts_metadata,validity_metadata,price_after_tax_metadata,is_intro_offer_metadata,tax_bracket_id_metadata,city_from_host_id_metadata,activate_on_first_use_metadata,number_of_events_metadata,price_type_metadata,paid_trial_amount_metadata,allow_first_membership_only_metadata,auto_renew_metadata,membership_id_metadata,featured_metadata,subscription_type_metadata,pre_tax_price_metadata,duration_unit_metadata,host_id_metadata,type_metadata,modified_at_metadata,counts_as_free_for_payroll_metadata,guest_combined_usage_limit_metadata,price_metadata,duration_metadata,combined_usage_limit_enabled_metadata,host_name_metadata,city_metadata,is_guest_pass_enabled_metadata,disabled_metadata,is_single_buy_metadata,free_trial_duration_in_days_metadata,membership_name_metadata,valid_for_metadata,created_at_metadata,session_count_metadata,order_number_metadata,momence_id_metadata
price_1SvKQtFDEp8YEMWaSQXCdp6G,prod_Tt3JCBKLO8O0dB,Summer Bootcamp - Studio 6 Week Unlimited,,,Mumbai,2026-01-30 16:20,30000.00,inr,,,,,per_unit,,unspecified,,true,,,,,,,,,,,0,,,,,,,,,,,,,,,,,415299,,,,,13752,,,,,,,,,Mumbai,,,,,,,,,,
price_1SvKQmFDEp8YEMWaxUE3si9k,prod_Tt3Kh0tfqPCOXQ,Kickstarter Pack - 5 classes in 10 days,,,Bengaluru,2026-01-30 16:20,4900.00,inr,,,,,per_unit,,unspecified,,true,,,,,,,,,,,0,,,,,,,,,,,,,,,,,426898,,,,,33905,,,,,,,,,Bengaluru,,,,,,,,,,
price_1SvKQhFDEp8YEMWaHkHErUzY,prod_Tt3KHGTKJCWdqz,Newcomer 8 Class Package,,,Bengaluru,2026-01-30 16:20,8300.00,inr,,,,,per_unit,,unspecified,,true,,,,,,,,,,,0,,,,,,,,,,,,,,,,,426901,,,,,33905,,,,,,,,,Bengaluru,,,,,,,,,,
price_1SvKQbFDEp8YEMWasbQ9mxdb,prod_Tt3KGls7sQDcZA,6 Private Classes & 2 Studio Single Classes,,,Bengaluru,2026-01-30 16:20,25950.00,inr,,,,,per_unit,,unspecified,,true,,,,,,,,,,,0,,,,,,,,,,,,,,,,,498632,,,,,33905,,,,,,,,,Bengaluru,,,,,,,,,,
price_1SvKQWFDEp8YEMWa12LULGGh,prod_Tt3KEg1mC1MJdE,Studio 4 Private Class Package,,,Bengaluru,2026-01-30 16:20,11000.00,inr,,,,,per_unit,,unspecified,,true,,,,,,,,,,,0,,,,,,,,,,,,,,,,,523700,,,,,33905,,,,,,,,,Bengaluru,,,,,,,,,,
price_1SvKQQFDEp8YEMWasA0DpAsS,prod_Tt3KNBYbakTCMp,Copper + Cloves Single Class Package,,,Bengaluru,2026-01-30 16:20,900.00,inr,,,,,per_unit,,unspecified,,true,,,,,,,,,,,0,,,,,,,,,,,,,,,,,548528,,,,,33905,,,,,,,,,Bengaluru,,,,,,,,,,
price_1SvKQLFDEp8YEMWa7c8bdFR5,prod_Tt3KmoGzycjjha,Copper + Cloves Credit,,,Bengaluru,2026-01-30 16:19,450.00,inr,,,,,per_unit,,unspecified,,true,,,,,,,,,,,0,,,,,,,,,,,,,,,,,548529,,,,,33905,,,,,,,,,Bengaluru,,,,,,,,,,
price_1SvKQEFDEp8YEMWa9y7P9brp,prod_Tt3KKF85vfrrIj,Copper + Cloves 10 Class Pack,,,Bengaluru,2026-01-30 16:19,8100.00,inr,,,,,per_unit,,unspecified,,true,,,,,,,,,,,0,,,,,,,,,,,,,,,,,555182,,,,,33905,,,,,,,,,Bengaluru,,,,,,,,,,
price_1SvKQ8FDEp8YEMWa7w0k4HxL,prod_Tt3KPw7WHSSme8,Anniversary Starter Pack,,,Bengaluru,2026-01-30 16:19,12500.00,inr,,,,,per_unit,,unspecified,,true,,,,,,,,,,,0,,,,,,,,,,,,,,,,,563318,,,,,33905,,,,,,,,,Bengaluru,,,,,,,,,,
price_1SvKQ2FDEp8YEMWawz8dB0A6,prod_Tt3KpCQNqizNlf,Festive 5 Package,,,Bengaluru,2026-01-30 16:19,4450.00,inr,,,,,per_unit,,unspecified,,true,,,,,,,,,,,0,,,,,,,,,,,,,,,,,597491,,,,,33905,,,,,,,,,Bengaluru,,,,,,,,,,
price_1SvKPvFDEp8YEMWax6SvNyx6,prod_Tt3KfP0024N5rN,Virtual Private Class,,,Mumbai,2026-01-30 16:19,4500.00,inr,,,,,per_unit,,unspecified,,true,,,,,,,,,,,0,,,,,,,,,,,,,,,,,97977,,,,,13752,,,,,,,,,Mumbai,,,,,,,,,,
price_1SvKPqFDEp8YEMWaSfp93SHD,prod_Tt3K1WBSA0Y7qT,Studio Happy Hour Private,,,Mumbai,2026-01-30 16:19,3000.00,inr,,,,,per_unit,,unspecified,,true,,,,,,,,,,,0,,,,,,,,,,,,,,,,,98500,,,,,13752,,,,,,,,,Mumbai,,,,,,,,,,
price_1SvKPkFDEp8YEMWaoGQ20OXy,prod_Tt3KnOoW6p674Z,Studio 3 Month U/L Monthly Installment,,,Mumbai,2026-01-30 16:19,14500.00,inr,,,,,per_unit,,unspecified,,true,,,,,,,,,,,0,,,,,,,,,,,,,,,,,116641,,,,,13752,,,,,,,,,Mumbai,,,,,,,,,,
price_1SvKPfFDEp8YEMWaozhhSwQM,prod_Tt3KYfIEuEoVsl,Studio Private Class X 10,,,Mumbai,2026-01-30 16:19,50000.00,inr,,,,,per_unit,,unspecified,,true,,,,,,,,,,,0,,,,,,,,,,,,,,,,,121839,,,,,13752,,,,,,,,,Mumbai,,,,,,,,,,
price_1SvKPZFDEp8YEMWaNp7xqQ4e,prod_Tt3KC5p30NLCqk,Studio Annual Membership - Monthly Intsallment,,,Mumbai,2026-01-30 16:19,13750.00,inr,,,,,per_unit,,unspecified,,true,,,,,,,,,,,0,,,,,,,,,,,,,,,,,144454,,,,,13752,,,,,,,,,Mumbai,,,,,,,,,,
price_1SvKPTFDEp8YEMWasCdBY0Tw,prod_Tt3KCs2yOuLbpF,Virtual Private Class X 10,,,Mumbai,2026-01-30 16:19,45000.00,inr,,,,,per_unit,,unspecified,,true,,,,,,,,,,,0,,,,,,,,,,,,,,,,,149879,,,,,13752,,,,,,,,,Mumbai,,,,,,,,,,
price_1SvKPNFDEp8YEMWa1Q5atqLM,prod_Tt3Kv1Nzv5jGxs,Newcomers 2 For 1,,,Mumbai,2026-01-30 16:18,1750.00,inr,,,,,per_unit,,unspecified,,true,,,,,,,,,,,0,,,,,,,,,,,,,,,,,240932,,,,,13752,,,,,,,,,Mumbai,,,,,,,,,,
price_1SvKPIFDEp8YEMWa4vBwk2jX,prod_Tt3Kn3CmXnlJx4,Studio Extended 10 Single Class Pack,,,Mumbai,2026-01-30 16:18,15000.00,inr,,,,,per_unit,,unspecified,,true,,,,,,,,,,,0,,,,,,,,,,,,,,,,,395212,,,,,13752,,,,,,,,,Mumbai,,,,,,,,,,
price_1SvKPCFDEp8YEMWaIgxTG7yQ,prod_Tt3Kfy5Vy5I0Fl,Studio Private - Anisha (Single Class),,,Mumbai,2026-01-30 16:18,5950.00,inr,,,,,per_unit,,unspecified,,true,,,,,,,,,,,0,,,,,,,,,,,,,,,,,423238,,,,,13752,,,,,,,,,Mumbai,,,,,,,,,,
price_1SvKP7FDEp8YEMWashnmNBvw,prod_Tt3KrYqdmdaEOS,Studio Privates - Anisha x 10,,,Mumbai,2026-01-30 16:18,59500.00,inr,,,,,per_unit,,unspecified,,true,,,,,,,,,,,0,,,,,,,,,,,,,,,,,423239,,,,,13752,,,,,,,,,Mumbai,,,,,,,,,,
price_1SvKP2FDEp8YEMWaD3FaRF6V,prod_Tt3KQwdHDUz0Bh,Virtual Private - Anisha,,,Mumbai,2026-01-30 16:18,5400.00,inr,,,,,per_unit,,unspecified,,true,,,,,,,,,,,0,,,,,,,,,,,,,,,,,467480,,,,,13752,,,,,,,,,Mumbai,,,,,,,,,,
price_1SvKOwFDEp8YEMWazSaWzGEk,prod_Tt3KfGQH4ubQPL,Virtual Privates - Anisha x 10,,,Mumbai,2026-01-30 16:18,54000.00,inr,,,,,per_unit,,unspecified,,true,,,,,,,,,,,0,,,,,,,,,,,,,,,,,467481,,,,,13752,,,,,,,,,Mumbai,,,,,,,,,,
price_1SvKOpFDEp8YEMWaSCe2nojJ,prod_Tt3K8Kyt3XHSYB,Barre 1 month Unlimited,,,Mumbai,2026-01-30 16:18,15250.00,inr,,,,,per_unit,,unspecified,,true,,,,,,,,,,,0,,,,,,,,,,,,,,,,,495695,,,,,13752,,,,,,,,,Mumbai,,,,,,,,,,
price_1SvKOjFDEp8YEMWao8rmt7wJ,prod_Tt3KFqY1n72rna,powerCycle 1 month Unlimited,,,Mumbai,2026-01-30 16:18,15250.00,inr,,,,,per_unit,,unspecified,,true,,,,,,,,,,,0,,,,,,,,,,,,,,,,,495696,,,,,13752,,,,,,,,,Mumbai,,,,,,,,,,
price_1SvKOdFDEp8YEMWat7K8KYV0,prod_Tt3Ko15RkIvT5q,Strength Lab 1 month Unlimited,,,Mumbai,2026-01-30 16:18,15250.00,inr,,,,,per_unit,,unspecified,,true,,,,,,,,,,,0,,,,,,,,,,,,,,,,,495697,,,,,13752,,,,,,,,,Mumbai,,,,,,,,,,
price_1SvKOYFDEp8YEMWazGwXeRdp,prod_Tt3KCm4RWR6jIC,Barre 3 months Unlimited,,,Mumbai,2026-01-30 16:18,43500.00,inr,,,,,per_unit,,unspecified,,true,,,,,,,,,,,0,,,,,,,,,,,,,,,,,495700,,,,,13752,,,,,,,,,Mumbai,,,,,,,,,,
price_1SvKOSFDEp8YEMWaE3hkTSba,prod_Tt3KLkK93Rmar0,powerCycle 3 months Unlimited,,,Mumbai,2026-01-30 16:18,43500.00,inr,,,,,per_unit,,unspecified,,true,,,,,,,,,,,0,,,,,,,,,,,,,,,,,495701,,,,,13752,,,,,,,,,Mumbai,,,,,,,,,,
price_1SvKOOFDEp8YEMWa1vR8CcHY,prod_Tt3K6ezYX8gxT9,Strength Lab 3 months Unlimited,,,Mumbai,2026-01-30 16:17,15250.00,inr,,,,,per_unit,,unspecified,,true,,,,,,,,,,,0,,,,,,,,,,,,,,,,,495702,,,,,13752,,,,,,,,,Mumbai,,,,,,,,,,
price_1SvKOIFDEp8YEMWappX7n129,prod_Tt3KWRWcEhm77d,Barre 6 month Unlimited,,,Mumbai,2026-01-30 16:17,85500.00,inr,,,,,per_unit,,unspecified,,true,,,,,,,,,,,0,,,,,,,,,,,,,,,,,495703,,,,,13752,,,,,,,,,Mumbai,,,,,,,,,,
price_1SvKOCFDEp8YEMWaK2FJAbm3,prod_Tt3KrCJ998jdY3,powerCycle 6 months Unlimited,,,Mumbai,2026-01-30 16:17,85500.00,inr,,,,,per_unit,,unspecified,,true,,,,,,,,,,,0,,,,,,,,,,,,,,,,,495704,,,,,13752,,,,,,,,,Mumbai,,,,,,,,,,
price_1SvKO6FDEp8YEMWaGJ2WzhuF,prod_Tt3K8wU6YKrYaZ,Strength Lab 6 months Unlimited,,,Mumbai,2026-01-30 16:17,85500.00,inr,,,,,per_unit,,unspecified,,true,,,,,,,,,,,0,,,,,,,,,,,,,,,,,495705,,,,,13752,,,,,,,,,Mumbai,,,,,,,,,,
price_1SvKO1FDEp8YEMWaoiTGP02x,prod_Tt3KhXYg07l90n,Barre Annual Membership,,,Mumbai,2026-01-30 16:17,165000.00,inr,,,,,per_unit,,unspecified,,true,,,,,,,,,,,0,,,,,,,,,,,,,,,,,495706,,,,,13752,,,,,,,,,Mumbai,,,,,,,,,,
price_1SvKNwFDEp8YEMWaO6cyyUwN,prod_Tt3KBzb9hHYhdP,powerCycle Annual Membership,,,Mumbai,2026-01-30 16:17,165000.00,inr,,,,,per_unit,,unspecified,,true,,,,,,,,,,,0,,,,,,,,,,,,,,,,,495707,,,,,13752,,,,,,,,,Mumbai,,,,,,,,,,
price_1SvKNrFDEp8YEMWalcRbEz8P,prod_Tt3KcyowYq2X4d,Strength Lab Annual Membership,,,Mumbai,2026-01-30 16:17,165000.00,inr,,,,,per_unit,,unspecified,,true,,,,,,,,,,,0,,,,,,,,,,,,,,,,,495708,,,,,13752,,,,,,,,,Mumbai,,,,,,,,,,
price_1SvKNmFDEp8YEMWaZZ26qR3P,prod_Tt3KBk3Ii1WzQJ,Barre 2 week Unlimited,,,Mumbai,2026-01-30 16:17,8500.00,inr,,,,,per_unit,,unspecified,,true,,,,,,,,,,,0,,,,,,,,,,,,,,,,,495714,,,,,13752,,,,,,,,,Mumbai,,,,,,,,,,
price_1SvKNhFDEp8YEMWads2SnoiF,prod_Tt3KTVppjmmlAq,powerCycle 2 week Unlimited,,,Mumbai,2026-01-30 16:17,8500.00,inr,,,,,per_unit,,unspecified,,true,,,,,,,,,,,0,,,,,,,,,,,,,,,,,495715,,,,,13752,,,,,,,,,Mumbai,,,,,,,,,,
price_1SvKNcFDEp8YEMWa02QATgUw,prod_Tt3KnBErzpb1M9,Strength Lab 2 week Unlimited,,,Mumbai,2026-01-30 16:17,8500.00,inr,,,,,per_unit,,unspecified,,true,,,,,,,,,,,0,,,,,,,,,,,,,,,,,495716,,,,,13752,,,,,,,,,Mumbai,,,,,,,,,,
price_1SvKNWFDEp8YEMWaCwP3ukqY,prod_Tt3Kav2XeTxZKc,Owner's Special - 2 for 1,,,Mumbai,2026-01-30 16:17,1500.00,inr,,,,,per_unit,,unspecified,,true,,,,,,,,,,,0,,,,,,,,,,,,,,,,,500399,,,,,13752,,,,,,,,,Mumbai,,,,,,,,,,
price_1SvKNQFDEp8YEMWaQdsJvj5P,prod_Tt3KrFGucUUSNb,1 Freeze Attempt,,,Mumbai,2026-01-30 16:16,1000.00,inr,,,,,per_unit,,unspecified,,true,,,,,,,,,,,0,,,,,,,,,,,,,,,,,602418,,,,,13752,,,,,,,,,Mumbai,,,,,,,,,,
price_1SvKNJFDEp8YEMWaHXC7IWhT,prod_Tt3KWljmgCIz0f,Studio 57 Class Package,,,Mumbai,2026-01-30 16:16,99750.00,inr,,,,,per_unit,,unspecified,,true,,,,,,,,,,,0,,,,,,,,,,,,,,,,,634608,,,,,13752,,,,,,,,,Mumbai,,,,,,,,,,
price_1SvKIUFDEp8YEMWaCqET1gqi,prod_Tt3I2G89eXmXxU,Studio Single Class,,,Mumbai,2026-01-30 16:11,1838.00,inr,,,,,per_unit,,unspecified,,true,price_1SvK4fFDEp8YEMWa0jeEe2Mn,,,,,,,,,Kwality House & Supreme HQ,5%,days,Mumbai,7,1,0,7,1838,false,36758,Mumbai,true,1,fixed-price,0,false,false,27845,true,absolute,1750,days,13752,package-events,2026-01-01T05:41:39.623Z,false,0,1750,7,false,,Mumbai,false,false,false,7,,7 days,2022-06-23T06:53:06.516Z,1,2,27845
price_1SvKIQFDEp8YEMWa335dTQh2,prod_Tt3ICeq1Ti8pCo,Studio 4 Class Package,,,Mumbai,2026-01-30 16:11,5618.00,inr,,,,,per_unit,,unspecified,,true,price_1SvK4bFDEp8YEMWaVJ6aLv5s,,,,,,,,,Kwality House & Supreme HQ,5%,days,Mumbai,14,4,0,14,5618,false,36758,Mumbai,true,4,fixed-price,0,false,false,25768,true,absolute,5350,days,13752,package-events,2025-09-22T03:40:24.249Z,false,0,5350,14,false,,Mumbai,false,false,false,7,,14 days,2022-05-20T09:06:15.456Z,4,4,25768
price_1SvKILFDEp8YEMWa5Sm6sJOj,prod_Tt3I89qc1og2Kv,Studio Newcomers 2 Week Unlimited Membership,,,Mumbai,2026-01-30 16:11,7875.00,inr,,,,,per_unit,,unspecified,,true,price_1SvK4WFDEp8YEMWaCCnDDSxK,,,,,,,,,Kwality House & Supreme HQ,5%,days,Mumbai,14,999,0,14,7875,false,36758,Mumbai,true,999,fixed-price,0,false,false,27848,false,absolute,7500,days,13752,package-events,2025-09-22T04:07:49.383Z,false,0,7500,14,false,,Mumbai,false,false,true,7,,14 days,2022-06-23T06:56:44.676Z,999,13,27848
price_1SvKIHFDEp8YEMWaq9HHLNAp,prod_Tt3I2omt2u1GOD,Studio 2 Week Unlimited,,,Mumbai,2026-01-30 16:11,10412.00,inr,,,,,per_unit,,unspecified,,true,price_1SvK4SFDEp8YEMWa2FUr49JJ,,,,,,,,,Kwality House & Supreme HQ,5%,days,Mumbai,14,999,0,14,10412,false,36758,Mumbai,true,999,fixed-price,0,false,false,27849,true,absolute,9916.5,days,13752,package-events,2025-09-22T03:40:35.777Z,false,0,9916.5,14,false,,Mumbai,false,false,false,7,,14 days,2022-06-23T06:59:43.312Z,999,14,27849
price_1SvKICFDEp8YEMWagcF4FSzm,prod_Tt3IeLJsL4TZ5X,Studio 1 Month Unlimited Membership,,,Mumbai,2026-01-30 16:11,18638.00,inr,,,,,per_unit,,unspecified,,true,price_1SvK4NFDEp8YEMWaEIRgzz80,,,,,0,false,false,0,Kwality House & Supreme HQ,5%,days,Mumbai,30,999,1,30,18638,false,36758,Mumbai,true,,fixed-price,0,false,false,69064,true,absolute,17750,months,13752,subscription,2025-09-21T18:33:34.068Z,false,0,17750,1,false,,Mumbai,false,false,false,7,,1 months,2023-04-26T08:01:15.680Z,,27,69064
price_1SvKI9FDEp8YEMWafvV1LU75,prod_Tt3IMv6O0ygHj4,Studio 3 Month Unlimited Membership,,,Bengaluru,2026-01-30 16:11,42210.00,inr,,,,,per_unit,,unspecified,,true,price_1SvHCJFDEp8YEMWadtw0QBaR,,,,,0,false,false,0,Kenkere House,5%,days,Bengaluru,90,999,3,90,42210,false,3457,Bengaluru,true,,fixed-price,0,false,false,111534,true,absolute,40200,months,33905,subscription,2025-10-02T04:26:08.819Z,false,0,40200,3,false,,Bengaluru,false,false,false,7,,3 months,2023-09-15T09:49:06.605Z,,8,111534
price_1SvKI8FDEp8YEMWamBUqUt39,prod_Tt3IMv6O0ygHj4,Studio 3 Month Unlimited Membership,,,Mumbai,2026-01-30 16:11,53288.00,inr,,,,,per_unit,,unspecified,,true,price_1SvK4HFDEp8YEMWaNoppbTQx,,,,0,0,false,false,0,Kwality House & Supreme HQ,5%,days,Mumbai,90,0,3,90,53288,false,36758,Mumbai,true,,fixed-price,0,false,false,69065,true,absolute,50750,months,13752,subscription,2025-12-19T09:58:49.280Z,false,0,50750,3,false,,Mumbai,false,false,false,7,,3 months,2023-04-26T08:04:49.906Z,0,28,69065
price_1SvKI4FDEp8YEMWaID7clsm1,prod_Tt3ISwXAbKJGCI,Studio Annual Unlimited Membership,,,Mumbai,2026-01-30 16:11,202125.00,inr,,,,,per_unit,,unspecified,,true,price_1SvK4CFDEp8YEMWaSufFk2Y0,,,1000,0,0,false,false,0,Kwality House & Supreme HQ,5%,days,Mumbai,365,999,12,365,202125,false,36758,Mumbai,true,,fixed-price,0,false,false,69067,true,absolute,192500,months,13752,subscription,2025-11-03T09:06:28.394Z,false,0,192500,12,false,,Mumbai,false,false,false,7,,12 months,2023-04-26T08:10:12.591Z,1000,31,69067
price_1SvKI0FDEp8YEMWaMDa1NMdp,prod_Tt3IABEksuVkqO,Studio 6 Month Unlimited Membership,,,Mumbai,2026-01-30 16:11,104738.00,inr,,,,,per_unit,,unspecified,,true,price_1SvK48FDEp8YEMWac1ZwQv2V,,,,,0,false,false,0,Kwality House & Supreme HQ,5%,days,Mumbai,180,999,6,180,104738,false,1808,Mumbai,true,,fixed-price,0,false,false,97972,true,absolute,99750,months,13752,subscription,2025-09-21T18:34:08.593Z,false,0,99750,6,false,,Mumbai,false,false,false,7,,6 months,2023-07-25T08:30:26.380Z,,29,97972
price_1SvKHwFDEp8YEMWafJ9WrB9B,prod_Tt3IilkpwIiO01,Studio 8 Class Package,,,Bengaluru,2026-01-30 16:11,8715.00,inr,,,,,per_unit,,unspecified,,true,price_1SvK1JFDEp8YEMWaP9UVVREh,,,8,0,0,false,false,0,Kenkere House,5%,days,Bengaluru,30,8,1,30,8715,false,3457,Bengaluru,true,,fixed-price,0,false,false,111537,true,absolute,8300,months,33905,subscription,2025-10-02T04:26:12.047Z,false,0,8300,1,false,,Bengaluru,false,false,false,7,,1 months,2023-09-15T09:52:40.466Z,8,11,111537
price_1SvKHtFDEp8YEMWaEOF6AxYm,prod_Tt3I2z16Rohjfs,Studio 12 Class Package,,,Mumbai,2026-01-30 16:11,15803.00,inr,,,,,per_unit,,unspecified,,true,price_1SvK1HFDEp8YEMWae9itOdTl,,,12,0,0,false,false,0,Kwality House & Supreme HQ,5%,days,Mumbai,45,12,2,45,15803,false,36758,Mumbai,true,,fixed-price,0,false,false,97885,true,absolute,15050,days,13752,subscription,2025-09-21T18:33:24.925Z,false,0,15050,45,false,,Mumbai,false,false,false,7,,45 days,2023-07-24T11:02:20.609Z,12,12,97885
price_1SvKHqFDEp8YEMWad4eOPyVC,prod_Tt3I7mx3d9gbXS,Hosted Class 2 Week Unlimited Membership,,,Bengaluru,2026-01-30 16:11,7560.00,inr,,,,,per_unit,,unspecified,,true,price_1SvK1DFDEp8YEMWaDXV0M2VZ,,,,,,,,,Kenkere House,5%,days,Bengaluru,14,999,0,14,7560,false,2644,Bengaluru,true,999,fixed-price,0,false,false,111543,false,absolute,7200,days,33905,package-events,2024-12-31T22:16:30.173Z,false,0,7200,14,false,,Bengaluru,false,false,false,7,,14 days,2023-09-15T10:59:05.789Z,999,13,111543
price_1SvKHnFDEp8YEMWa74VEOKxK,prod_Tt3JccgsayqlRT,test,,,Bengaluru,2026-01-30 16:11,10500.00,inr,,,,,per_unit,,unspecified,,true,price_1SvK1AFDEp8YEMWaMXTXZFyk,,,0,0,0,false,false,0,Kenkere House,5%,days,Bengaluru,60,0,2,60,10500,false,2644,Bengaluru,false,,fixed-price,0,false,false,393946,false,absolute,10000,days,33905,subscription,2025-03-13T08:50:41.390Z,false,0,10000,60,false,,Bengaluru,false,false,false,7,,60 days,2025-03-13T08:50:41.390Z,0,,393946
price_1SvKHiFDEp8YEMWa5c7DWMOj,prod_Tt3JdcCMdgLlpD,Studio 20 Single Class Pack,,,Mumbai,2026-01-30 16:11,31500.00,inr,,,,,per_unit,,unspecified,,true,price_1SvK18FDEp8YEMWau0rJSD5U,,,20,0,0,false,false,0,Kwality House & Supreme HQ,5%,days,Mumbai,105,20,4,105,31500,false,36758,Mumbai,true,,fixed-price,0,false,false,98510,false,absolute,30000,days,13752,subscription,2025-09-21T18:34:41.365Z,false,0,30000,105,false,,Mumbai,false,false,false,7,,105 days,2023-07-28T09:08:04.215Z,20,46,98510
price_1SvKHeFDEp8YEMWaPdNl955E,prod_Tt3JmJH7VcYaq7,Studio 10 Single Class Pack,,,Mumbai,2026-01-30 16:10,15750.00,inr,,,,,per_unit,,unspecified,,true,price_1SvK13FDEp8YEMWaWKAycodt,,,10,0,0,false,false,0,Kwality House & Supreme HQ,5%,days,Mumbai,70,10,2,70,15750,false,36758,Mumbai,true,,fixed-price,0,false,false,98513,false,absolute,15000,days,13752,subscription,2025-09-21T18:34:53.525Z,false,0,15000,70,false,,Mumbai,false,false,false,7,,70 days,2023-07-28T09:09:01.549Z,10,47,98513
price_1SvKHZFDEp8YEMWaNBa1iLG9,prod_Tt3JrbLmQO8D4z,Studio 30 Single Class Pack,,,Mumbai,2026-01-30 16:10,47250.00,inr,,,,,per_unit,,unspecified,,true,price_1SvK0zFDEp8YEMWaB9SYtwC2,,,30,0,0,false,false,0,Kwality House & Supreme HQ,5%,days,Mumbai,140,30,5,140,47250,false,36758,Mumbai,true,,fixed-price,0,false,false,98515,false,absolute,45000,days,13752,subscription,2025-09-21T18:35:02.875Z,false,0,45000,140,false,,Mumbai,false,false,false,7,,140 days,2023-07-28T09:09:58.318Z,30,48,98515
price_1SvKHVFDEp8YEMWaVDcb1vLT,prod_Tt3JpthUyQU8uF,Studio Private Class,,,Mumbai,2026-01-30 16:10,5250.00,inr,,,,,per_unit,,unspecified,,true,price_1SvK0uFDEp8YEMWaS6PAykSm,900,5900,,,,,,,Kwality House & Supreme HQ,5%,days,Mumbai,7,1,0,7,5250,false,36758,Mumbai,true,1,fixed-price,0,false,false,65342,false,absolute,5000,days,13752,package-events,2025-09-22T03:41:18.366Z,false,0,5000,7,false,,Mumbai,false,false,false,7,,7 days,2023-04-06T10:21:56.310Z,1,25,65342
price_1SvKHSFDEp8YEMWahzQgwhYd,prod_Tt3JUNA5o3mptL,Studio 30 Private Class Package,,,Bengaluru,2026-01-30 16:10,123638.00,inr,,,,,per_unit,,unspecified,,true,price_1SvK0pFDEp8YEMWao1FRAGwU,,,,30,0,false,false,0,Kenkere House,5%,days,Bengaluru,210,30,7,210,123638,false,3457,Bengaluru,true,,fixed-price,0,false,false,237643,false,absolute,117750,days,33905,subscription,2025-09-22T07:27:17.982Z,false,0,117750,210,false,,Bengaluru,false,false,false,7,,210 days,2024-07-17T13:44:14.875Z,30,,237643
price_1SvKHQFDEp8YEMWaCIF5fxfJ,prod_Tt3JEgLlZbT6Tu,Studio Newcomer 2 for 1,,,Bengaluru,2026-01-30 16:10,1418.00,inr,,,,,per_unit,,unspecified,,true,price_1SvK0nFDEp8YEMWaj7rhUsyf,,,,,,,,,Kenkere House,5%,days,Bengaluru,7,2,0,7,1418,false,3457,Bengaluru,true,2,fixed-price,0,false,false,302239,false,absolute,1350,days,33905,package-events,2026-01-01T05:41:02.244Z,false,0,1350,7,false,,Bengaluru,false,false,true,7,,7 days,2024-11-09T06:22:44.800Z,2,,302239
price_1SvKHNFDEp8YEMWan56yuM8Z,prod_Tt3JjGvpE894bc,New Studio 10 Single Class Pack,,,Bengaluru,2026-01-30 16:10,12600.00,inr,,,,,per_unit,,unspecified,,true,price_1SvK0kFDEp8YEMWaIX3eCg93,,,10,,0,false,false,0,Kenkere House,5%,days,Bengaluru,90,10,3,90,12600,false,3457,Bengaluru,true,,fixed-price,0,false,false,395193,true,absolute,12000,days,33905,subscription,2025-10-02T04:26:28.228Z,false,0,12000,90,false,,Bengaluru,false,false,false,7,,90 days,2025-03-18T10:17:48.010Z,10,,395193
price_1SvKHJFDEp8YEMWaL0XAyyu6,prod_Tt3JFwqnI9zFkN,Summer Bootcamp - Studio 6 Week Unlimited,,,Mumbai,2026-01-30 16:10,31500.00,inr,,,,,per_unit,,unspecified,,true,price_1SvK0hFDEp8YEMWa3gl43ifO,,,,,0,false,false,0,Kwality House & Supreme HQ,5%,days,Mumbai,42,999,1,42,31500,false,36758,Mumbai,true,,fixed-price,0,false,false,415299,false,absolute,30000,days,13752,subscription,2025-09-21T18:35:30.409Z,false,0,30000,42,false,,Mumbai,false,false,true,7,,42 days,2025-04-25T08:13:47.106Z,,,415299
price_1SvKHGFDEp8YEMWa91xk6V8N,prod_Tt3JPWkGAEgYHP,Kickstarter Pack - 5 classes in 10 days,,,Bengaluru,2026-01-30 16:10,5145.00,inr,,,,,per_unit,,unspecified,,true,price_1SvK0cFDEp8YEMWaUvFc0oa2,,,,,,,,,Kenkere House,5%,days,Bengaluru,10,5,0,10,5145,false,3457,Bengaluru,true,5,fixed-price,0,false,false,426898,false,absolute,4900,days,33905,package-events,2025-09-22T08:00:14.224Z,false,0,4900,10,false,,Bengaluru,false,false,true,7,,10 days,2025-05-12T09:54:31.051Z,5,,426898
